ind	var	type	feature_posi	min_40	max_60	min_25	max_75	median	min_10	max_90	mean
P. echinospica	meth_depth	exon	62	0.077989125	0.10619046	0.04949728125	0.672911524090909	0.0920897925	0.0351515	0.896561681818182	0.341267658106061
P. echinospica	meth_depth	exon	63	0.11053412	0.2111112	0.0863455925	0.466908675	0.16082266	0.0598949083333333	0.7247965	0.315171356111111
P. echinospica	meth_depth	exon	64	0.218090434285714	0.699165608571429	0.0539611988095238	0.861029583333333	0.458628021428571	0.0471736795238095	0.863739633333333	0.456362760714286
P. echinospica	meth_depth	exon	65	0.197333544761905	0.566582779047619	0.0693068714285714	0.741804392857143	0.381958161904762	0.0604084	0.835653757142857	0.429153102380952
P. echinospica	meth_depth	exon	66	0.23264396	0.74895074	0.05582295	0.923872458333333	0.49079735	0.0473292	0.928947483333333	0.488898058333333
P. echinospica	meth_depth	exon	67	0.239863516666667	0.721359066666666	0.05952375	0.889310164772727	0.480611291666667	0.0238095	0.902724811363636	0.468222623106061
P. echinospica	meth_depth	exon	68	0.298381	0.746381	0.1311094125	0.9107180625	0.522381	0.098820555	0.937724775	0.519446475
P. echinospica	meth_depth	exon	69	0.14411768	0.45397067	0.03844133125	0.62112225	0.299044175	0.0341356975	0.7360833	0.36051940625
P. echinospica	meth_depth	exon	70	0.1535731	0.2985034	0.1025543375	0.484647708333333	0.22603825	0.097678745	0.732749283333333	0.361163795833333
P. echinospica	meth_depth	exon	71	0.18902249	0.56203406	0.0608364416666667	0.718060610576923	0.375528275	0.0539084966666667	0.775101459615385	0.40336877724359
P. echinospica	meth_depth	exon	72	0.226700673846154	0.609481245384615	0.0743303625	0.768756201923077	0.418090959615385	0.029732145	0.825782780769231	0.424995604807692
P. echinospica	meth_depth	exon	73	0.212471622	0.571867968	0.06950463	0.7545436625	0.392169795	0.027801852	0.867722105	0.4318784975
P. echinospica	meth_depth	exon	74	0.51048982	0.647755676923077	0.35314705	0.696311692307692	0.615385	0.19580428	0.744867707692307	0.494510828205128
P. echinospica	meth_depth	exon	75	0.62080478	0.79719984	0.41726225	0.8582499	0.7564998	0.21371972	0.91929996	0.598174833333333
P. echinospica	meth_depth	exon	76	0.88420265	0.9076501	0.8666170625	0.9252356875	0.895926375	0.849031475	0.942821275	0.895926375
P. echinospica	meth_depth	exon	77	0.844597108571429	0.855262805714286	0.836597835714286	0.863262078571428	0.849929957142857	0.828598562857143	0.871261351428571	0.849929957142857
P. echinospica	meth_depth	exon	78	0.805056842857143	0.835350978571429	0.782336241071429	0.858071580357143	0.820203910714286	0.759615639285714	0.880792182142857	0.820203910714286
P. echinospica	meth_depth	exon	79	0.810743	0.824031	0.800777	0.833997	0.817387	0.790811	0.843963	0.817387
P. echinospica	meth_depth	exon	80	0.941043555555555	0.941043555555555	0.941043555555555	0.941043555555555	0.941043555555555	0.941043555555555	0.941043555555555	0.941043555555555
P. echinospica	meth_depth	exon	81	0.898901	0.898901	0.898901	0.898901	0.898901	0.898901	0.898901	0.898901
P. echinospica	meth_depth	exon	82	0.878039	0.878039	0.878039	0.878039	0.878039	0.878039	0.878039	0.878039
P. echinospica	meth_depth	exon	83	0.8845236	0.8845236	0.8845236	0.8845236	0.8845236	0.8845236	0.8845236	0.8845236
P. echinospica	meth_depth	exon	84	0.898298538461539	0.898298538461539	0.898298538461539	0.898298538461539	0.898298538461539	0.898298538461539	0.898298538461539	0.898298538461539
P. echinospica	meth_depth	exon	85	0.823718	0.823718	0.823718	0.823718	0.823718	0.823718	0.823718	0.823718
P. echinospica	meth_depth	exon	86	0.747174066666667	0.747174066666667	0.747174066666667	0.747174066666667	0.747174066666667	0.747174066666667	0.747174066666667	0.747174066666667
P. echinospica	meth_depth	exon	87	0.876218684210526	0.876218684210526	0.876218684210526	0.876218684210526	0.876218684210526	0.876218684210526	0.876218684210526	0.876218684210526
P. echinospica	meth_depth	exon	88	0.894107692307692	0.894107692307692	0.894107692307692	0.894107692307692	0.894107692307692	0.894107692307692	0.894107692307692	0.894107692307692
P. echinospica	meth_depth	exon	89	0.857838333333333	0.857838333333333	0.857838333333333	0.857838333333333	0.857838333333333	0.857838333333333	0.857838333333333	0.857838333333333
P. echinospica	meth_depth	exon	90	0.983293666666667	0.983293666666667	0.983293666666667	0.983293666666667	0.983293666666667	0.983293666666667	0.983293666666667	0.983293666666667
P. echinospica	meth_depth	exon	91	0.876711411764706	0.876711411764706	0.876711411764706	0.876711411764706	0.876711411764706	0.876711411764706	0.876711411764706	0.876711411764706
P. echinospica	meth_depth	intron	1	0.120045529111111	0.651356260952381	0.083275178400088	0.792995423780488	0.433424	0.061109567037037	0.874203520772532	0.435065716587659
P. echinospica	meth_depth	intron	2	0.38023911025641	0.786714316228288	0.0902074596774194	0.857099098504983	0.695495182330827	0.0653867655	0.906240610314685	0.51915057936614
P. echinospica	meth_depth	intron	3	0.60330892	0.817098313821138	0.100251726315789	0.869759807894737	0.753978516129032	0.0681375047911548	0.912185500862069	0.559369267398697
P. echinospica	meth_depth	intron	4	0.676020741176471	0.827048803018868	0.107747663636364	0.874875494147157	0.777048538433112	0.069347159375	0.915224565	0.58442571936873
P. echinospica	meth_depth	intron	5	0.7189315	0.836775333333333	0.121138098505435	0.879193688218391	0.795098727272727	0.0710357809523809	0.91666655	0.606701935861186
P. echinospica	meth_depth	intron	6	0.735663166666667	0.8434973	0.15183615	0.883270053571429	0.8040818	0.07255224	0.919434875	0.622709143418592
P. echinospica	meth_depth	intron	7	0.753235458461539	0.845300194444444	0.188099958	0.883559272108844	0.808643033333333	0.0735372005555556	0.919870425	0.631497573701232
P. echinospica	meth_depth	intron	8	0.759977166666667	0.848403947368421	0.383849636363636	0.886024625	0.814261857142857	0.075	0.920012	0.644125526684051
P. echinospica	meth_depth	intron	9	0.76957175625	0.85046795	0.460558703125	0.884624666666667	0.820041471291866	0.0755555	0.920531855454546	0.651325682522724
P. echinospica	meth_depth	intron	10	0.773451010606061	0.849231641414142	0.538057325657895	0.886357907608696	0.820050714285714	0.076550128487395	0.9218468875	0.65749654735709
P. echinospica	meth_depth	intron	11	0.769155676666667	0.850498458333333	0.580459169551282	0.887712908730159	0.819699628787879	0.0768336471428571	0.920553516216216	0.661548392497389
P. echinospica	meth_depth	intron	12	0.777179450851064	0.851800816666667	0.598065395833333	0.888183988839286	0.822703755681818	0.0786869886818182	0.921807216666667	0.667939317671642
P. echinospica	meth_depth	intron	13	0.782523119732441	0.853253115618661	0.635481375	0.887776710526316	0.82497775	0.078665674	0.920659257213115	0.675269314723716
P. echinospica	meth_depth	intron	14	0.781332121428571	0.853137444444444	0.629228222222222	0.889843624901497	0.821571615384615	0.0759424472	0.920736417142857	0.675706174266989
P. echinospica	meth_depth	intron	15	0.78635184	0.853199602666667	0.659118463068182	0.886718125	0.82587962826087	0.0791365398148148	0.921570225	0.68641365963126
P. echinospica	meth_depth	intron	16	0.7880417	0.854398926315789	0.643767715789474	0.885817027777778	0.8274008	0.0786029482608696	0.920152153503546	0.684123513784779
P. echinospica	meth_depth	intron	17	0.7812175	0.851545319047619	0.641785985576923	0.885641175	0.823922571428571	0.0814533004082895	0.919899133333333	0.68002294817727
P. echinospica	meth_depth	intron	18	0.788934693583724	0.853210240394089	0.649855284722222	0.88612125	0.824952277777778	0.0847623846666667	0.918980275	0.685118478308748
P. echinospica	meth_depth	intron	19	0.768740073333333	0.845078642857143	0.620736101041667	0.879243159663866	0.811341628571429	0.0769188671428571	0.919130252272727	0.670953689763407
P. echinospica	meth_depth	intron	20	0.773056165079365	0.84575335959596	0.5890214375	0.8827765125	0.813238320512821	0.077755478	0.92144043255814	0.669729007427348
P. echinospica	meth_depth	intron	21	0.770716992727273	0.84495420326087	0.59316254	0.885704315476191	0.820258208333333	0.0747863219047619	0.918899106837607	0.665317201160024
P. echinospica	meth_depth	intron	22	0.76546062948718	0.847940428823529	0.615369	0.88070485	0.814875545454546	0.0776877596825397	0.922005578947369	0.666273700450373
P. echinospica	meth_depth	intron	23	0.758454	0.8459750625	0.56647818	0.885304178571429	0.810240444444444	0.0784365	0.923539	0.660608880247738
P. echinospica	meth_depth	intron	24	0.751887605	0.831024892640693	0.543705	0.877213248013903	0.799277795566502	0.0758099148571428	0.912282268560606	0.647928371507729
P. echinospica	meth_depth	intron	25	0.7493828	0.841750155555556	0.503226	0.877199571428571	0.8049131875	0.0750521809090909	0.91231197025641	0.647060758408195
P. echinospica	meth_depth	intron	26	0.742098891428572	0.834839266666667	0.51808275	0.876704960606061	0.793949166666667	0.0736805562857143	0.918450310526316	0.639410167880817
P. echinospica	meth_depth	intron	27	0.725098590789474	0.83402828	0.4192545	0.876641072164948	0.774259	0.0689052870909091	0.921831933858268	0.63266166874696
P. echinospica	meth_depth	intron	28	0.7465820375	0.824347594117647	0.294914468993506	0.876306691666667	0.792104833333333	0.0772944010714286	0.912734504761905	0.631431192579197
P. echinospica	meth_depth	intron	29	0.747193980769231	0.829222897058824	0.190163745175439	0.875362027586207	0.800527833333333	0.0739747053333333	0.917183771832884	0.623997042016437
P. echinospica	meth_depth	intron	30	0.700284550649351	0.816083504665693	0.168864095108696	0.86243125	0.77775221875	0.0642935324242424	0.9079513	0.607698760110048
P. echinospica	meth_depth	intron	31	0.676966833333333	0.810369502197802	0.176544225	0.854955086335404	0.760703625174825	0.0611200726984127	0.904841624242424	0.597192608135541
P. echinospica	meth_depth	intron	32	0.653289796923077	0.828939609117647	0.129551625	0.88119375	0.7539632	0.07155849	0.9165971	0.595973922540409
P. echinospica	meth_depth	intron	33	0.707306083333333	0.822023857142857	0.15904568625	0.861567824811256	0.781412990909091	0.0672855583333333	0.908962118421053	0.606489580199731
P. echinospica	meth_depth	intron	34	0.694326125	0.80839036	0.112373833333333	0.860811885057472	0.755199555263158	0.0631491161904762	0.915836677777778	0.609142030694241
P. echinospica	meth_depth	intron	35	0.708417310344828	0.79821818	0.13116793125	0.856661613095238	0.758818507056452	0.0595901227272727	0.898298894444445	0.594840009791434
P. echinospica	meth_depth	intron	36	0.712358053333333	0.84057600187291	0.123865225	0.869007666666667	0.792034694444445	0.0719541685	0.897820866666666	0.609239492158987
P. echinospica	meth_depth	intron	37	0.609124633333333	0.763769533333333	0.106177571428571	0.85948375	0.7217845	0.0670483185714286	0.914585924705883	0.569114296828136
P. echinospica	meth_depth	intron	38	0.705753746666667	0.814843265891473	0.1177252125	0.858284666666667	0.738406666666667	0.070720822	0.905392474844075	0.59053550460541
P. echinospica	meth_depth	intron	39	0.683931775	0.815802	0.12267606	0.86753225	0.753023357142857	0.0709925113492063	0.900921734375	0.592451921174014
P. echinospica	meth_depth	intron	40	0.691981555555556	0.805107583333333	0.114549941176471	0.880010179951691	0.745079608695652	0.0728761	0.913440882352941	0.595707850214274
P. echinospica	meth_depth	intron	41	0.690929745238095	0.782311286666667	0.0936881362637363	0.83231804962406	0.720323929032258	0.06287878	0.8784172	0.572571788954207
P. echinospica	meth_depth	intron	42	0.667270857142857	0.770376470588235	0.0915498615384616	0.811403333333333	0.7334178	0.0556376733333333	0.886641316666667	0.550162306638186
P. echinospica	meth_depth	intron	43	0.674695222222222	0.776654742857143	0.121931925	0.830557330952381	0.728337930555556	0.0677778	0.874399125	0.554083295236934
P. echinospica	meth_depth	intron	44	0.565370957575758	0.746438185714286	0.115912375	0.806538452631579	0.683874857142857	0.063461145	0.876434260962567	0.531399176558289
P. echinospica	meth_depth	intron	45	0.61030435	0.799481623529412	0.117906516666667	0.8571195	0.758933708333333	0.075179781	0.887369354166667	0.55353283376055
P. echinospica	meth_depth	intron	46	0.525242813333334	0.746495020035778	0.07820498125	0.809007869512195	0.701286166666667	0.06830406	0.894025781818182	0.524582367684616
P. echinospica	meth_depth	intron	47	0.3546492	0.750026476941176	0.0938127013636364	0.839554326544944	0.656810484615385	0.0716231311688312	0.872186666666667	0.504367044594112
P. echinospica	meth_depth	intron	48	0.2	0.7340268	0.0692244375	0.854909121428572	0.62567075	0.0464726666666667	0.873260252873563	0.487806184548184
P. echinospica	meth_depth	intron	49	0.403565957714286	0.763536097777778	0.08903924375	0.827943907142857	0.754672143115942	0.0654035297619048	0.898176855882353	0.516457052027892
P. echinospica	meth_depth	intron	50	0.6475759	0.769742658333333	0.0901004205357143	0.8560954765625	0.726369022727273	0.064530862	0.885258250451613	0.539723312833848
P. echinospica	meth_depth	intron	51	0.312261150531562	0.693589692121212	0.0897729478723404	0.761822135416667	0.630815666666667	0.071698755	0.884875945376956	0.480647562402283
P. echinospica	meth_depth	intron	52	0.265821655	0.750846365405405	0.11282858625	0.814943919350283	0.720106211111111	0.07087398	0.851407049666667	0.498215009022006
P. echinospica	meth_depth	intron	53	0.345157152307693	0.7888066	0.0762857384615385	0.821420833333333	0.732405583333333	0.0649360923809524	0.890352961363637	0.51308064010147
P. echinospica	meth_depth	intron	54	0.567257087792208	0.758389459096459	0.0839514225	0.854032788461538	0.7202815	0.068987961025641	0.880520969642857	0.525508506447041
P. echinospica	meth_depth	intron	55	0.15444772	0.81588347260274	0.0917924226923077	0.887271392857143	0.736106333333333	0.0794013625	0.907915584656085	0.524669595529821
P. echinospica	meth_depth	intron	56	0.102936923333333	0.861664443636364	0.09288162	0.87459425	0.748996105263158	0.07681022	0.878246954208975	0.499977271852662
P. echinospica	meth_depth	intron	57	0.112801226	0.790400358333333	0.08357476625	0.798120036458333	0.457006991666667	0.069052113125	0.915812357142857	0.465482483017857
P. echinospica	meth_depth	intron	58	0.132343086666667	0.291917646666667	0.09465802	0.857207465909091	0.1457403	0.0572728782580645	0.891835297402597	0.394433115919215
P. echinospica	meth_depth	intron	59	0.0753980712727273	0.331877984615385	0.0658808303977273	0.812720942307692	0.145862015	0.06476702875	0.85041995	0.375486496075903
P. echinospica	meth_depth	intron	60	0.103173038333333	0.272795733333333	0.0958431383928571	0.749611083333333	0.131009770833333	0.071652245	0.817591813333333	0.359488209821429
P. echinospica	meth_depth	intron	61	0.0664886666666667	0.113829153333333	0.0386810166666667	0.664682744855073	0.09015891	0.0147059	0.897483637681159	0.334116149227053
P. echinospica	meth_depth	intron	62	0.08484848	0.08595445	0.0689335325	0.564787409210526	0.085401465	0.0532721	0.762199197807018	0.300290920935673
P. echinospica	meth_depth	intron	63	0.0815464777777778	0.0966990416666667	0.0740123294444444	0.611333260416667	0.0891227597222222	0.0694064804761905	0.7993755	0.319301580066138
P. echinospica	meth_depth	intron	64	0.208632943859649	0.638275775438596	0.0652383363636364	0.799435222807018	0.423454359649123	0.0649137418181818	0.831736529122807	0.441219199521531
P. echinospica	meth_depth	intron	65	0.239909758636364	0.669416470909091	0.0937335950757576	0.832780352678571	0.454663114772727	0.088320528030303	0.8691313125	0.471850832981602
P. echinospica	meth_depth	intron	66	0.212686269083139	0.635469794514374	0.0703090554545455	0.78052937724359	0.424078031798757	0.0677001861818182	0.787966510897436	0.426760400899378
P. echinospica	meth_depth	intron	67	0.2269256	0.6077204	0.0962211777777778	0.776400183333333	0.417323	0.0894300977777778	0.851546913333333	0.455298361111111
P. echinospica	meth_depth	intron	68	0.255450383030303	0.604620982121212	0.1198244825	0.779331573863636	0.430035682575758	0.085200221	0.884308279545454	0.469120373787879
P. echinospica	meth_depth	intron	69	0.256917134328358	0.669774537313433	0.10937856875	0.825919628731343	0.463345835820896	0.0915235925	0.859266351492537	0.471952361660448
P. echinospica	meth_depth	intron	70	0.209160661034483	0.53818310275862	0.0865466978448276	0.6878159375	0.373671881896552	0.063255029137931	0.759741575	0.400690753448276
P. echinospica	meth_depth	intron	71	0.25767776	0.608193611428571	0.115244732142857	0.760145713095238	0.432935685714286	0.0691747928571429	0.823349985238095	0.44245475952381
P. echinospica	meth_depth	intron	72	0.223604377142857	0.438573594285714	0.131136806729323	0.600387890625	0.331088985714286	0.0936767102706767	0.76267209375	0.400435711640038
P. echinospica	meth_depth	intron	73	0.234190427874644	0.611671119190883	0.0812726480769231	0.767528312222222	0.422930773532764	0.0325090592307692	0.821582844888889	0.425870186766382
P. echinospica	meth_depth	intron	74	0.515201737777778	0.653934777777778	0.346869511111111	0.693702111111111	0.627423222222222	0.178537284444444	0.733469444444445	0.484573340740741
P. echinospica	meth_depth	intron	75	0.48651317	0.603184843508772	0.329992625	0.62167180877193	0.5908602	0.17347208	0.640158774035088	0.437489555847953
P. echinospica	meth_depth	intron	76	0.60451554	0.65017156	0.570273525	0.684413575	0.62734355	0.53603151	0.71865559	0.62734355
P. echinospica	meth_depth	intron	77	0.861432175	0.86670395	0.85747834375	0.87065778125	0.8640680625	0.8535245125	0.8746116125	0.8640680625
P. echinospica	meth_depth	intron	78	0.737804989277389	0.774659736441336	0.710163928904429	0.802300796814297	0.756232362859363	0.682522868531468	0.829941857187257	0.756232362859363
P. echinospica	meth_depth	intron	79	0.807832921100917	0.838296280733945	0.784985401376147	0.861143800458716	0.823064600917431	0.762137881651376	0.883991320183486	0.823064600917431
P. echinospica	meth_depth	intron	80	0.832872878048781	0.832872878048781	0.832872878048781	0.832872878048781	0.832872878048781	0.832872878048781	0.832872878048781	0.832872878048781
P. echinospica	meth_depth	intron	81	0.9223215	0.9223215	0.9223215	0.9223215	0.9223215	0.9223215	0.9223215	0.9223215
P. echinospica	meth_depth	intron	82	0.781499375	0.781499375	0.781499375	0.781499375	0.781499375	0.781499375	0.781499375	0.781499375
P. echinospica	meth_depth	intron	83	0.795763	0.795763	0.795763	0.795763	0.795763	0.795763	0.795763	0.795763
P. echinospica	meth_depth	intron	84	0.8989033	0.8989033	0.8989033	0.8989033	0.8989033	0.8989033	0.8989033	0.8989033
P. echinospica	meth_depth	intron	85	0.874954571428571	0.874954571428571	0.874954571428571	0.874954571428571	0.874954571428571	0.874954571428571	0.874954571428571	0.874954571428571
P. echinospica	meth_depth	intron	86	0.9033724	0.9033724	0.9033724	0.9033724	0.9033724	0.9033724	0.9033724	0.9033724
P. echinospica	meth_depth	intron	87	0.841269555555556	0.841269555555556	0.841269555555556	0.841269555555556	0.841269555555556	0.841269555555556	0.841269555555556	0.841269555555556
P. echinospica	meth_depth	intron	88	0.819596916666667	0.819596916666667	0.819596916666667	0.819596916666667	0.819596916666667	0.819596916666667	0.819596916666667	0.819596916666667
P. echinospica	meth_depth	intron	89	0.930436166666667	0.930436166666667	0.930436166666667	0.930436166666667	0.930436166666667	0.930436166666667	0.930436166666667	0.930436166666667
