mean_binary_idx	mRNA
00	PE_Scaf4707_0.3
00	PE_Scaf4709_1.6
11	PE_Scaf4709_2.2
11	PE_Scaf4709_3.2
00	PE_Scaf471_0.2
00	PE_Scaf471_2.1
11	PE_Scaf471_2.7
01	PE_Scaf471_2.8
11	PE_Scaf471_3.2
01	PE_Scaf471_4.10
00	PE_Scaf471_4.11
NA0	PE_Scaf471_4.7
NA1	PE_Scaf4710_0.3
00	PE_Scaf4711_0.0
11	PE_Scaf4715_1.4
01	PE_Scaf4715_1.5
00	PE_Scaf4715_10.0
NA0	PE_Scaf4715_11.5
01	PE_Scaf4715_12.0
00	PE_Scaf4715_7.6
00	PE_Scaf4715_8.6
00	PE_Scaf4716_1.7
10	PE_Scaf4718_2.4
00	PE_Scaf4718_2.5
01	PE_Scaf4722_0.2
11	PE_Scaf4722_0.6
11	PE_Scaf4722_0.7
11	PE_Scaf4724_1.7
01	PE_Scaf4724_1.8
NA0	PE_Scaf4725_0.0
01	PE_Scaf4728_0.2
11	PE_Scaf4729_0.0
00	PE_Scaf4734_0.0
NA0	PE_Scaf4734_0.1
0NA	PE_Scaf4734_0.2
00	PE_Scaf4736_0.6
01	PE_Scaf4739_1.5
00	PE_Scaf474_1.5
00	PE_Scaf474_3.4
01	PE_Scaf4741_0.1
11	PE_Scaf4741_2.4
01	PE_Scaf4741_2.5
NA0	PE_Scaf4744_0.4
00	PE_Scaf4746_1.3
00	PE_Scaf4746_2.0
00	PE_Scaf4746_2.8
00	PE_Scaf4746_2.9
11	PE_Scaf4746_3.3
11	PE_Scaf4746_4.0
11	PE_Scaf4746_4.1
11	PE_Scaf4746_4.2
11	PE_Scaf4746_4.3
11	PE_Scaf4746_4.4
01	PE_Scaf4746_6.5
00	PE_Scaf4746_7.7
NA1	PE_Scaf4748_0.12
01	PE_Scaf4748_0.13
00	PE_Scaf4748_0.15
00	PE_Scaf4748_0.30
11	PE_Scaf4749_0.2
11	PE_Scaf4749_0.3
00	PE_Scaf4749_0.7
00	PE_Scaf475_3.4
11	PE_Scaf475_3.5
11	PE_Scaf475_4.2
01	PE_Scaf475_4.8
01	PE_Scaf475_5.6
1NA	PE_Scaf475_6.0
11	PE_Scaf475_6.5
00	PE_Scaf4750_0.4
11	PE_Scaf4750_10.7
01	PE_Scaf4750_11.4
11	PE_Scaf4750_12.4
01	PE_Scaf4750_12.5
11	PE_Scaf4750_13.5
00	PE_Scaf4750_14.4
01	PE_Scaf4750_14.5
00	PE_Scaf4750_15.10
01	PE_Scaf4750_15.3
00	PE_Scaf4750_16.2
00	PE_Scaf4750_17.22
00	PE_Scaf4750_17.23
00	PE_Scaf4750_17.6
11	PE_Scaf4750_19.4
11	PE_Scaf4750_3.28
11	PE_Scaf4750_3.29
11	PE_Scaf4750_4.3
01	PE_Scaf4750_9.4
00	PE_Scaf4751_0.14
00	PE_Scaf4751_0.20
01	PE_Scaf4752_3.0
11	PE_Scaf4752_3.5
11	PE_Scaf4752_4.0
01	PE_Scaf4752_5.2
11	PE_Scaf4752_6.5
01	PE_Scaf4752_6.6
01	PE_Scaf4752_7.3
11	PE_Scaf4752_7.4
01	PE_Scaf4752_8.2
00	PE_Scaf4754_0.2
00	PE_Scaf4754_0.8
00	PE_Scaf4754_0.9
00	PE_Scaf4755_0.0
00	PE_Scaf4756_0.0
01	PE_Scaf4756_1.2
11	PE_Scaf4756_10.0
01	PE_Scaf4756_10.10
11	PE_Scaf4756_11.3
00	PE_Scaf4756_13.3
11	PE_Scaf4756_13.6
01	PE_Scaf4756_14.3
11	PE_Scaf4756_14.4
01	PE_Scaf4756_15.3
11	PE_Scaf4756_17.3
11	PE_Scaf4756_18.18
11	PE_Scaf4756_18.7
01	PE_Scaf4756_2.2
00	PE_Scaf4756_20.0
01	PE_Scaf4756_20.2
00	PE_Scaf4756_21.3
11	PE_Scaf4756_22.10
00	PE_Scaf4756_22.12
01	PE_Scaf4756_5.4
00	PE_Scaf4756_6.0
11	PE_Scaf4756_9.7
00	PE_Scaf4757_1.6
01	PE_Scaf4757_1.7
00	PE_Scaf4757_1.9
00	PE_Scaf4758_0.0
11	PE_Scaf4759_0.2
NANA	PE_Scaf4760_0.0
00	PE_Scaf4760_1.2
01	PE_Scaf4760_2.1
00	PE_Scaf4760_3.4
11	PE_Scaf4760_4.2
00	PE_Scaf4760_5.0
11	PE_Scaf4760_6.4
00	PE_Scaf4760_7.0
00	PE_Scaf4761_1.0
00	PE_Scaf4761_2.0
NA1	PE_Scaf4762_0.5
00	PE_Scaf4764_0.5
01	PE_Scaf4765_0.1
00	PE_Scaf4765_1.6
00	PE_Scaf4770_1.3
00	PE_Scaf4770_2.4
11	PE_Scaf4771_0.0
00	PE_Scaf4771_0.1
NA0	PE_Scaf4772_0.8
00	PE_Scaf4772_0.9
00	PE_Scaf4772_1.8
00	PE_Scaf4772_1.9
01	PE_Scaf4772_2.2
11	PE_Scaf4772_3.4
11	PE_Scaf4772_3.5
01	PE_Scaf4772_3.6
01	PE_Scaf4772_4.4
11	PE_Scaf4772_4.5
01	PE_Scaf4772_4.8
11	PE_Scaf4772_5.3
NA1	PE_Scaf4773_0.5
11	PE_Scaf4774_1.5
01	PE_Scaf4774_1.6
01	PE_Scaf4774_10.1
11	PE_Scaf4774_11.4
11	PE_Scaf4774_13.10
11	PE_Scaf4774_13.11
11	PE_Scaf4774_13.14
11	PE_Scaf4774_13.15
00	PE_Scaf4774_13.16
11	PE_Scaf4774_2.3
01	PE_Scaf4774_2.4
01	PE_Scaf4774_3.10
11	PE_Scaf4774_3.11
11	PE_Scaf4774_3.12
01	PE_Scaf4774_3.13
01	PE_Scaf4774_3.21
00	PE_Scaf4774_4.7
00	PE_Scaf4774_6.2
01	PE_Scaf4774_9.6
00	PE_Scaf4775_0.2
00	PE_Scaf4776_0.1
00	PE_Scaf4776_2.0
NA0	PE_Scaf4776_2.5
00	PE_Scaf4776_3.1
00	PE_Scaf4776_3.8
00	PE_Scaf4776_3.9
1NA	PE_Scaf4777_0.0
11	PE_Scaf4777_0.1
11	PE_Scaf4777_0.4
00	PE_Scaf4781_0.0
10	PE_Scaf4783_1.3
11	PE_Scaf4783_2.1
01	PE_Scaf4786_0.0
11	PE_Scaf4786_0.1
00	PE_Scaf4787_0.0
01	PE_Scaf4788_0.6
00	PE_Scaf4788_0.7
0NA	PE_Scaf4789_0.11
NA0	PE_Scaf4789_0.2
00	PE_Scaf479_0.0
00	PE_Scaf4791_0.2
00	PE_Scaf4793_0.0
NA0	PE_Scaf4793_0.1
00	PE_Scaf4793_0.9
NA0	PE_Scaf4797_0.1
00	PE_Scaf4798_0.0
11	PE_Scaf4799_0.3
00	PE_Scaf4800_0.0
11	PE_Scaf4800_0.15
11	PE_Scaf4800_0.17
11	PE_Scaf4800_0.20
01	PE_Scaf4800_0.30
11	PE_Scaf4800_0.32
11	PE_Scaf4800_0.34
11	PE_Scaf4802_1.0
01	PE_Scaf4802_1.4
11	PE_Scaf4802_1.5
00	PE_Scaf4802_2.8
11	PE_Scaf4802_6.1
11	PE_Scaf4802_6.2
01	PE_Scaf4802_7.3
NA1	PE_Scaf4802_8.12
01	PE_Scaf4802_8.13
00	PE_Scaf4803_1.1
0NA	PE_Scaf4803_3.0
11	PE_Scaf4803_3.5
00	PE_Scaf4805_2.5
01	PE_Scaf4805_3.6
00	PE_Scaf4807_0.1
NA0	PE_Scaf4808_0.3
NA1	PE_Scaf4811_0.3
00	PE_Scaf4812_2.6
11	PE_Scaf4815_0.3
11	PE_Scaf4815_0.7
11	PE_Scaf4815_1.3
00	PE_Scaf4816_1.8
11	PE_Scaf4816_3.2
1NA	PE_Scaf4816_4.0
11	PE_Scaf4816_4.15
01	PE_Scaf4816_4.5
01	PE_Scaf4816_4.7
01	PE_Scaf4816_4.9
00	PE_Scaf4816_5.0
00	PE_Scaf4816_6.2
00	PE_Scaf4816_7.7
11	PE_Scaf4816_7.8
01	PE_Scaf4816_7.9
01	PE_Scaf4816_8.2
11	PE_Scaf4816_8.4
01	PE_Scaf4816_8.6
01	PE_Scaf4817_1.6
11	PE_Scaf4817_1.7
11	PE_Scaf4817_1.9
00	PE_Scaf4817_4.4
11	PE_Scaf4819_0.9
11	PE_Scaf482_0.2
11	PE_Scaf482_1.2
00	PE_Scaf4820_0.1
NA1	PE_Scaf4820_0.5
00	PE_Scaf4821_1.3
00	PE_Scaf4821_2.8
00	PE_Scaf4821_2.9
11	PE_Scaf4822_0.2
NA0	PE_Scaf4822_0.3
00	PE_Scaf4822_3.1
01	PE_Scaf4822_4.5
00	PE_Scaf4822_4.6
NANA	PE_Scaf4827_0.6
00	PE_Scaf4828_0.2
00	PE_Scaf4833_0.2
00	PE_Scaf4834_1.5
0NA	PE_Scaf4834_1.6
01	PE_Scaf4836_0.3
00	PE_Scaf4836_2.5
00	PE_Scaf4838_0.0
01	PE_Scaf484_0.12
NA1	PE_Scaf484_0.13
01	PE_Scaf484_1.6
00	PE_Scaf4842_0.6
01	PE_Scaf4843_10.12
00	PE_Scaf4843_10.13
11	PE_Scaf4843_10.14
11	PE_Scaf4843_11.0
11	PE_Scaf4843_11.1
10	PE_Scaf4843_11.10
01	PE_Scaf4843_11.13
11	PE_Scaf4843_11.15
11	PE_Scaf4843_11.3
01	PE_Scaf4843_12.6
11	PE_Scaf4843_13.2
11	PE_Scaf4843_14.6
00	PE_Scaf4843_14.7
11	PE_Scaf4843_14.8
11	PE_Scaf4843_15.2
00	PE_Scaf4843_17.0
00	PE_Scaf4843_17.3
01	PE_Scaf4843_18.5
11	PE_Scaf4843_18.6
NA1	PE_Scaf4843_2.0
01	PE_Scaf4843_3.0
00	PE_Scaf4843_4.3
01	PE_Scaf4843_5.12
00	PE_Scaf4843_5.3
00	PE_Scaf4843_5.5
00	PE_Scaf4843_6.2
00	PE_Scaf4843_8.4
00	PE_Scaf4843_9.0
11	PE_Scaf4843_9.2
0NA	PE_Scaf4844_0.0
NA0	PE_Scaf4844_0.2
0NA	PE_Scaf4844_0.3
00	PE_Scaf4848_1.0
00	PE_Scaf4848_1.1
01	PE_Scaf4848_1.10
00	PE_Scaf4848_1.9
11	PE_Scaf485_1.4
01	PE_Scaf485_10.2
01	PE_Scaf485_10.3
10	PE_Scaf485_11.32
01	PE_Scaf485_11.5
00	PE_Scaf485_13.0
01	PE_Scaf485_13.5
00	PE_Scaf485_2.1
00	PE_Scaf485_2.2
01	PE_Scaf485_2.5
01	PE_Scaf485_2.6
00	PE_Scaf485_3.2
00	PE_Scaf485_4.4
00	PE_Scaf485_4.6
01	PE_Scaf485_5.13
00	PE_Scaf485_5.8
11	PE_Scaf485_7.10
11	PE_Scaf485_7.14
11	PE_Scaf485_7.15
01	PE_Scaf485_7.7
01	PE_Scaf485_9.5
11	PE_Scaf485_9.6
01	PE_Scaf4850_1.3
11	PE_Scaf4850_2.5
00	PE_Scaf4852_0.3
00	PE_Scaf4852_1.0
00	PE_Scaf4852_1.4
01	PE_Scaf4852_1.5
00	PE_Scaf4852_2.0
00	PE_Scaf4852_2.1
00	PE_Scaf4852_2.7
00	PE_Scaf4852_2.8
00	PE_Scaf4852_3.15
00	PE_Scaf4852_3.16
00	PE_Scaf4852_3.17
00	PE_Scaf4852_3.18
00	PE_Scaf4852_3.20
00	PE_Scaf4854_0.4
11	PE_Scaf4854_1.2
01	PE_Scaf4854_1.3
11	PE_Scaf4854_1.9
11	PE_Scaf4854_3.2
11	PE_Scaf4854_3.5
01	PE_Scaf4854_4.3
11	PE_Scaf4854_5.4
11	PE_Scaf4854_6.10
11	PE_Scaf4854_6.5
00	PE_Scaf4854_7.4
NA1	PE_Scaf4855_0.3
11	PE_Scaf4857_10.15
11	PE_Scaf4857_10.17
11	PE_Scaf4857_11.1
11	PE_Scaf4857_11.4
11	PE_Scaf4857_13.2
01	PE_Scaf4857_13.5
01	PE_Scaf4857_14.2
11	PE_Scaf4857_16.0
01	PE_Scaf4857_16.10
11	PE_Scaf4857_16.4
11	PE_Scaf4857_17.0
11	PE_Scaf4857_17.10
11	PE_Scaf4857_17.11
11	PE_Scaf4857_17.13
11	PE_Scaf4857_17.14
11	PE_Scaf4857_17.2
01	PE_Scaf4857_17.5
01	PE_Scaf4857_5.3
01	PE_Scaf4857_5.4
00	PE_Scaf4857_7.0
00	PE_Scaf4857_8.1
01	PE_Scaf4857_9.5
11	PE_Scaf4857_9.6
11	PE_Scaf4859_2.5
11	PE_Scaf4866_0.6
11	PE_Scaf4866_0.7
01	PE_Scaf4866_0.9
00	PE_Scaf4868_0.3
00	PE_Scaf4872_0.4
11	PE_Scaf4872_0.6
11	PE_Scaf4874_0.1
11	PE_Scaf4874_0.5
01	PE_Scaf4874_0.6
11	PE_Scaf4874_1.2
00	PE_Scaf4874_10.4
00	PE_Scaf4874_11.5
00	PE_Scaf4874_12.7
00	PE_Scaf4874_12.8
00	PE_Scaf4874_13.0
00	PE_Scaf4874_14.0
11	PE_Scaf4874_15.0
11	PE_Scaf4874_15.10
01	PE_Scaf4874_15.12
11	PE_Scaf4874_15.13
01	PE_Scaf4874_15.18
11	PE_Scaf4874_15.20
11	PE_Scaf4874_15.21
NA1	PE_Scaf4874_3.2
00	PE_Scaf4874_4.0
01	PE_Scaf4874_6.3
00	PE_Scaf4875_1.5
00	PE_Scaf4875_1.6
00	PE_Scaf4876_0.0
00	PE_Scaf4876_0.11
NA0	PE_Scaf4876_0.9
00	PE_Scaf4877_0.2
11	PE_Scaf4877_1.0
11	PE_Scaf4877_1.1
00	PE_Scaf4877_1.12
00	PE_Scaf4877_1.8
01	PE_Scaf4877_1.9
00	PE_Scaf4878_0.0
NA1	PE_Scaf4879_1.4
00	PE_Scaf4879_1.7
11	PE_Scaf4879_2.5
00	PE_Scaf488_1.7
00	PE_Scaf4881_1.6
00	PE_Scaf4881_1.7
NA1	PE_Scaf4883_0.2
00	PE_Scaf4884_0.18
NA0	PE_Scaf4884_0.3
00	PE_Scaf4887_0.0
11	PE_Scaf4887_0.1
11	PE_Scaf4887_0.2
11	PE_Scaf4887_0.3
NA1	PE_Scaf4887_0.9
00	PE_Scaf4889_0.0
NA0	PE_Scaf4889_0.8
00	PE_Scaf4891_0.3
01	PE_Scaf4894_1.9
00	PE_Scaf4896_0.3
00	PE_Scaf4897_0.7
00	PE_Scaf4897_0.8
NA0	PE_Scaf4898_0.0
1NA	PE_Scaf4905_0.0
11	PE_Scaf4905_0.6
00	PE_Scaf4905_1.5
00	PE_Scaf4905_2.4
11	PE_Scaf4905_3.4
01	PE_Scaf4905_3.5
11	PE_Scaf4905_4.3
01	PE_Scaf4905_5.11
11	PE_Scaf4905_5.6
01	PE_Scaf4905_6.1
00	PE_Scaf4906_1.4
NA1	PE_Scaf4909_0.0
11	PE_Scaf4910_0.1
01	PE_Scaf4910_1.3
11	PE_Scaf4910_5.5
01	PE_Scaf4910_5.6
00	PE_Scaf4910_5.8
NANA	PE_Scaf4912_0.0
11	PE_Scaf4912_0.11
NA1	PE_Scaf4912_0.12
00	PE_Scaf4914_0.3
00	PE_Scaf4914_1.5
00	PE_Scaf4915_3.11
11	PE_Scaf4915_3.12
00	PE_Scaf4915_3.3
01	PE_Scaf4915_3.9
01	PE_Scaf4917_0.3
11	PE_Scaf4918_0.2
01	PE_Scaf4918_2.2
00	PE_Scaf4918_3.1
00	PE_Scaf4918_4.0
11	PE_Scaf4918_4.3
11	PE_Scaf4918_5.5
01	PE_Scaf4918_5.6
01	PE_Scaf4919_0.6
NA1	PE_Scaf4919_0.7
11	PE_Scaf4920_0.1
11	PE_Scaf4920_0.2
NA1	PE_Scaf4921_0.2
11	PE_Scaf4921_1.16
11	PE_Scaf4921_1.4
00	PE_Scaf4921_1.8
01	PE_Scaf4921_1.9
11	PE_Scaf4922_0.4
00	PE_Scaf4922_1.4
00	PE_Scaf4922_1.5
00	PE_Scaf4922_2.5
01	PE_Scaf4926_0.2
NA1	PE_Scaf4927_0.2
01	PE_Scaf4927_0.3
00	PE_Scaf4929_0.0
00	PE_Scaf4929_0.1
00	PE_Scaf493_1.15
00	PE_Scaf493_1.5
01	PE_Scaf493_2.11
00	PE_Scaf493_2.19
10	PE_Scaf493_2.21
11	PE_Scaf4935_0.6
NA1	PE_Scaf4935_0.7
11	PE_Scaf4936_1.1
11	PE_Scaf4936_1.10
01	PE_Scaf4936_1.11
00	PE_Scaf4936_3.4
NA1	PE_Scaf4940_0.1
00	PE_Scaf4944_0.4
00	PE_Scaf4944_0.6
01	PE_Scaf4944_1.2
00	PE_Scaf4944_2.11
11	PE_Scaf4944_2.18
01	PE_Scaf4944_2.19
11	PE_Scaf4944_2.22
11	PE_Scaf4944_2.23
11	PE_Scaf4944_2.9
01	PE_Scaf4948_0.5
00	PE_Scaf4948_0.7
01	PE_Scaf4948_0.9
NANA	PE_Scaf4951_0.0
0NA	PE_Scaf4951_0.2
1NA	PE_Scaf4955_0.0
NA1	PE_Scaf4955_0.5
00	PE_Scaf4957_0.10
00	PE_Scaf4957_0.7
NANA	PE_Scaf4957_0.9
11	PE_Scaf4959_0.0
11	PE_Scaf4959_0.5
00	PE_Scaf496_2.0
00	PE_Scaf496_4.11
00	PE_Scaf496_4.12
00	PE_Scaf496_4.13
00	PE_Scaf496_4.14
00	PE_Scaf496_4.15
00	PE_Scaf496_4.16
01	PE_Scaf496_4.5
00	PE_Scaf496_4.7
11	PE_Scaf496_6.0
11	PE_Scaf496_7.5
00	PE_Scaf4962_0.2
11	PE_Scaf4962_0.4
10	PE_Scaf4962_1.2
11	PE_Scaf4962_2.2
01	PE_Scaf4962_3.5
10	PE_Scaf4962_4.2
11	PE_Scaf4962_5.3
00	PE_Scaf4962_6.5
00	PE_Scaf4962_6.6
00	PE_Scaf4962_6.8
0NA	PE_Scaf4964_0.2
NA1	PE_Scaf4964_0.7
11	PE_Scaf4964_0.8
01	PE_Scaf4965_0.9
11	PE_Scaf4965_1.12
11	PE_Scaf4965_1.9
10	PE_Scaf4969_0.13
11	PE_Scaf4969_0.5
11	PE_Scaf4969_0.7
01	PE_Scaf497_2.4
00	PE_Scaf4970_1.0
00	PE_Scaf4970_1.1
11	PE_Scaf4970_3.1
11	PE_Scaf4970_4.1
01	PE_Scaf4970_5.13
01	PE_Scaf4970_5.4
01	PE_Scaf4970_6.24
01	PE_Scaf4970_6.3
00	PE_Scaf4970_7.2
0NA	PE_Scaf4972_0.1
00	PE_Scaf4972_0.6
11	PE_Scaf4974_0.5
NA1	PE_Scaf4974_0.6
00	PE_Scaf4976_1.4
00	PE_Scaf4976_2.0
00	PE_Scaf4976_3.0
01	PE_Scaf4976_3.4
00	PE_Scaf498_0.0
01	PE_Scaf498_1.2
11	PE_Scaf498_2.0
00	PE_Scaf498_2.5
01	PE_Scaf498_2.6
11	PE_Scaf498_2.7
00	PE_Scaf498_3.7
00	PE_Scaf498_4.2
00	PE_Scaf498_6.3
01	PE_Scaf498_7.6
11	PE_Scaf498_7.7
11	PE_Scaf498_7.8
00	PE_Scaf498_8.4
00	PE_Scaf498_8.5
11	PE_Scaf4980_1.10
01	PE_Scaf4980_1.8
01	PE_Scaf4980_2.2
00	PE_Scaf4980_3.0
NA0	PE_Scaf4980_3.11
00	PE_Scaf4980_3.12
00	PE_Scaf4980_3.26
00	PE_Scaf4980_3.6
00	PE_Scaf4980_3.9
NANA	PE_Scaf4981_0.2
00	PE_Scaf4981_1.0
00	PE_Scaf4981_2.4
00	PE_Scaf4981_4.4
00	PE_Scaf4981_6.5
00	PE_Scaf4981_6.7
11	PE_Scaf4987_0.0
00	PE_Scaf4989_1.6
00	PE_Scaf4989_2.0
00	PE_Scaf4989_2.6
00	PE_Scaf4995_1.4
00	PE_Scaf4996_1.1
00	PE_Scaf4996_2.5
10	PE_Scaf4998_0.0
00	PE_Scaf5_0.0
00	PE_Scaf500_0.2
00	PE_Scaf500_0.8
00	PE_Scaf500_0.9
11	PE_Scaf5002_1.4
01	PE_Scaf5002_1.7
11	PE_Scaf5002_4.4
01	PE_Scaf5002_4.8
11	PE_Scaf5002_6.5
01	PE_Scaf5002_6.6
00	PE_Scaf5003_0.2
01	PE_Scaf5003_2.7
00	PE_Scaf5005_0.1
01	PE_Scaf5005_0.6
11	PE_Scaf5005_0.7
NA0	PE_Scaf5007_0.0
00	PE_Scaf5008_0.4
00	PE_Scaf501_0.1
00	PE_Scaf501_0.10
0NA	PE_Scaf501_0.11
00	PE_Scaf501_0.9
NA1	PE_Scaf5011_0.4
01	PE_Scaf5012_2.1
01	PE_Scaf5012_3.11
01	PE_Scaf5012_3.4
01	PE_Scaf5012_4.27
01	PE_Scaf5012_4.5
11	PE_Scaf5012_4.6
00	PE_Scaf5012_4.7
11	PE_Scaf5012_5.10
01	PE_Scaf5012_5.7
01	PE_Scaf5012_5.8
11	PE_Scaf5012_5.9
11	PE_Scaf5012_7.2
00	PE_Scaf5012_8.2
00	PE_Scaf5013_0.0
00	PE_Scaf5013_0.2
00	PE_Scaf5013_0.6
00	PE_Scaf5014_0.0
00	PE_Scaf5017_2.1
11	PE_Scaf5017_2.5
NA0	PE_Scaf502_0.4
00	PE_Scaf502_0.6
11	PE_Scaf5022_1.0
00	PE_Scaf503_0.2
01	PE_Scaf503_1.10
00	PE_Scaf5032_0.6
00	PE_Scaf5035_0.0
00	PE_Scaf5035_0.2
00	PE_Scaf5035_0.6
00	PE_Scaf5037_1.0
NANA	PE_Scaf5037_2.0
00	PE_Scaf5037_2.5
00	PE_Scaf5038_1.6
11	PE_Scaf5038_2.1
00	PE_Scaf5038_2.3
01	PE_Scaf5038_3.10
11	PE_Scaf5038_3.11
11	PE_Scaf5038_3.6
01	PE_Scaf5038_3.7
11	PE_Scaf5038_3.9
NA0	PE_Scaf5039_1.5
NA0	PE_Scaf504_0.0
11	PE_Scaf5040_0.0
NA1	PE_Scaf5041_0.3
NA0	PE_Scaf5042_0.1
11	PE_Scaf5044_0.0
11	PE_Scaf5044_0.1
01	PE_Scaf5044_0.4
11	PE_Scaf5044_1.6
01	PE_Scaf5044_1.7
00	PE_Scaf5046_0.4
00	PE_Scaf5048_0.0
00	PE_Scaf505_1.1
01	PE_Scaf505_2.1
00	PE_Scaf505_3.3
00	PE_Scaf505_5.4
01	PE_Scaf505_9.1
11	PE_Scaf5050_0.0
01	PE_Scaf5052_0.6
01	PE_Scaf5052_0.7
01	PE_Scaf5052_0.8
11	PE_Scaf5053_1.0
11	PE_Scaf5053_1.3
01	PE_Scaf5053_1.9
11	PE_Scaf5053_2.4
01	PE_Scaf5053_2.5
11	PE_Scaf5053_2.7
01	PE_Scaf5053_3.2
11	PE_Scaf5053_3.3
01	PE_Scaf5053_6.4
00	PE_Scaf5053_6.6
11	PE_Scaf5055_3.4
00	PE_Scaf5055_4.4
00	PE_Scaf5055_5.1
NA0	PE_Scaf5055_5.2
00	PE_Scaf5055_5.8
11	PE_Scaf5056_0.2
01	PE_Scaf5056_0.3
00	PE_Scaf5059_4.8
00	PE_Scaf506_0.2
00	PE_Scaf506_1.1
01	PE_Scaf506_2.5
00	PE_Scaf506_2.7
NA0	PE_Scaf506_3.0
00	PE_Scaf506_3.13
00	PE_Scaf506_3.15
00	PE_Scaf506_3.16
00	PE_Scaf506_3.17
0NA	PE_Scaf506_3.6
00	PE_Scaf5060_0.0
NA0	PE_Scaf5063_0.11
NA0	PE_Scaf5063_0.8
11	PE_Scaf5067_4.1
00	PE_Scaf5068_0.2
01	PE_Scaf5068_0.5
NA0	PE_Scaf5068_0.6
11	PE_Scaf507_0.0
00	PE_Scaf5070_0.1
00	PE_Scaf5071_0.8
0NA	PE_Scaf5071_0.9
11	PE_Scaf5074_0.1
11	PE_Scaf5074_0.3
11	PE_Scaf5075_0.5
00	PE_Scaf5075_0.6
11	PE_Scaf5075_2.7
00	PE_Scaf5075_2.8
10	PE_Scaf5076_0.1
11	PE_Scaf5076_0.4
NA1	PE_Scaf508_0.3
00	PE_Scaf5082_0.6
00	PE_Scaf5082_0.7
01	PE_Scaf5084_0.0
00	PE_Scaf5085_1.3
01	PE_Scaf5085_1.7
11	PE_Scaf5085_1.8
NA1	PE_Scaf5085_1.9
00	PE_Scaf5086_0.14
11	PE_Scaf5086_0.4
11	PE_Scaf5086_0.5
01	PE_Scaf5086_1.3
00	PE_Scaf5086_2.2
01	PE_Scaf5086_2.4
11	PE_Scaf5086_3.3
00	PE_Scaf5086_3.4
00	PE_Scaf5088_1.0
11	PE_Scaf5090_0.4
01	PE_Scaf5090_0.9
00	PE_Scaf5092_0.0
1NA	PE_Scaf5093_0.1
00	PE_Scaf5093_0.4
00	PE_Scaf5094_0.3
00	PE_Scaf5094_1.3
00	PE_Scaf5094_1.6
00	PE_Scaf5094_3.2
NA1	PE_Scaf5094_4.10
NA0	PE_Scaf5097_0.0
01	PE_Scaf5098_0.1
00	PE_Scaf5099_0.3
00	PE_Scaf5099_0.4
00	PE_Scaf51_2.0
00	PE_Scaf51_2.1
NA0	PE_Scaf51_2.2
00	PE_Scaf51_2.3
00	PE_Scaf5100_1.6
NANA	PE_Scaf5105_0.0
NANA	PE_Scaf5105_0.2
11	PE_Scaf5109_0.3
01	PE_Scaf511_0.2
01	PE_Scaf511_1.5
01	PE_Scaf511_1.6
01	PE_Scaf511_1.7
01	PE_Scaf5112_0.4
00	PE_Scaf5113_0.0
01	PE_Scaf5114_0.1
00	PE_Scaf5114_3.2
NANA	PE_Scaf5117_0.0
00	PE_Scaf5118_1.1
00	PE_Scaf5118_1.10
00	PE_Scaf5118_1.12
01	PE_Scaf5119_0.1
01	PE_Scaf5119_0.2
01	PE_Scaf5119_0.6
00	PE_Scaf5119_0.7
11	PE_Scaf5119_1.0
01	PE_Scaf5119_10.6
01	PE_Scaf5119_10.7
11	PE_Scaf5119_11.0
01	PE_Scaf5119_11.1
00	PE_Scaf5119_12.3
00	PE_Scaf5119_13.6
11	PE_Scaf5119_2.7
00	PE_Scaf5119_3.0
00	PE_Scaf5119_3.6
11	PE_Scaf5119_4.0
01	PE_Scaf5119_4.5
11	PE_Scaf5119_6.6
10	PE_Scaf5119_6.7
01	PE_Scaf5119_8.0
01	PE_Scaf5119_9.4
00	PE_Scaf512_0.15
00	PE_Scaf512_0.4
01	PE_Scaf5120_1.3
NA1	PE_Scaf5126_1.5
11	PE_Scaf5126_1.6
01	PE_Scaf5126_1.8
NA0	PE_Scaf5128_0.11
00	PE_Scaf5128_0.13
00	PE_Scaf5128_0.9
00	PE_Scaf5131_0.4
01	PE_Scaf5136_1.2
00	PE_Scaf5136_2.0
00	PE_Scaf5137_0.2
00	PE_Scaf5143_0.1
11	PE_Scaf5145_0.11
00	PE_Scaf5145_0.14
00	PE_Scaf5145_0.6
00	PE_Scaf5145_0.7
NA0	PE_Scaf5146_0.0
00	PE_Scaf5147_0.3
00	PE_Scaf5149_0.1
00	PE_Scaf5152_0.0
00	PE_Scaf5152_0.11
00	PE_Scaf5152_0.8
NA1	PE_Scaf5154_0.3
01	PE_Scaf5154_0.6
11	PE_Scaf5154_1.4
01	PE_Scaf5154_1.8
11	PE_Scaf5154_2.1
01	PE_Scaf5154_3.10
00	PE_Scaf5154_3.11
11	PE_Scaf5154_3.4
00	PE_Scaf5154_4.3
00	PE_Scaf5154_6.4
00	PE_Scaf5154_6.5
00	PE_Scaf5154_7.7
00	PE_Scaf5154_7.8
11	PE_Scaf5154_7.9
10	PE_Scaf5154_8.2
11	PE_Scaf5154_8.3
01	PE_Scaf5159_1.10
11	PE_Scaf5159_1.9
01	PE_Scaf5159_2.7
01	PE_Scaf5159_2.8
11	PE_Scaf5159_2.9
00	PE_Scaf516_0.0
NA1	PE_Scaf5160_0.12
NANA	PE_Scaf5160_0.3
01	PE_Scaf5164_0.2
11	PE_Scaf5164_0.4
