mean_binary_idx	mRNA
00	maker-ctg15_pilon-augustus-gene-12.20-mRNA-1
01	maker-ctg15_pilon-augustus-gene-12.33-mRNA-1
01	maker-ctg15_pilon-augustus-gene-12.34-mRNA-1
11	maker-ctg15_pilon-augustus-gene-13.35-mRNA-1
01	maker-ctg15_pilon-augustus-gene-15.19-mRNA-1
00	maker-ctg15_pilon-augustus-gene-16.52-mRNA-1
00	maker-ctg15_pilon-augustus-gene-17.57-mRNA-1
00	maker-ctg15_pilon-augustus-gene-17.76-mRNA-1
00	maker-ctg15_pilon-augustus-gene-18.34-mRNA-1
11	maker-ctg15_pilon-augustus-gene-18.36-mRNA-1
00	maker-ctg15_pilon-augustus-gene-19.65-mRNA-1
00	maker-ctg15_pilon-augustus-gene-19.66-mRNA-1
00	maker-ctg15_pilon-augustus-gene-2.52-mRNA-1
00	maker-ctg15_pilon-augustus-gene-2.89-mRNA-1
01	maker-ctg15_pilon-augustus-gene-20.32-mRNA-1
01	maker-ctg15_pilon-augustus-gene-20.37-mRNA-1
00	maker-ctg15_pilon-augustus-gene-20.41-mRNA-1
00	maker-ctg15_pilon-augustus-gene-20.62-mRNA-1
00	maker-ctg15_pilon-augustus-gene-20.64-mRNA-1
00	maker-ctg15_pilon-augustus-gene-3.36-mRNA-1
01	maker-ctg15_pilon-augustus-gene-3.61-mRNA-1
01	maker-ctg15_pilon-augustus-gene-4.0-mRNA-1
10	maker-ctg15_pilon-augustus-gene-4.2-mRNA-1
00	maker-ctg15_pilon-augustus-gene-4.4-mRNA-1
00	maker-ctg15_pilon-augustus-gene-4.5-mRNA-1
01	maker-ctg15_pilon-augustus-gene-5.27-mRNA-1
11	maker-ctg15_pilon-augustus-gene-5.30-mRNA-1
11	maker-ctg15_pilon-augustus-gene-9.0-mRNA-1
00	maker-ctg15_pilon-augustus-gene-9.11-mRNA-1
11	maker-ctg15_pilon-augustus-gene-9.26-mRNA-1
00	maker-ctg15_pilon-est_gff_est2genome-gene-1.1-mRNA-1
00	maker-ctg15_pilon-est_gff_est2genome-gene-8.20-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-14.22-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-15.8-mRNA-1
11	maker-ctg15_pilon-protein2genome-gene-17.29-mRNA-1
11	maker-ctg15_pilon-protein2genome-gene-17.56-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-2.10-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-20.105-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-4.27-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-7.17-mRNA-1
00	maker-ctg15_pilon-protein2genome-gene-8.2-mRNA-1
01	maker-ctg150_pilon-augustus-gene-0.36-mRNA-1
11	maker-ctg150_pilon-augustus-gene-0.43-mRNA-1
00	maker-ctg150_pilon-augustus-gene-0.51-mRNA-1
01	maker-ctg150_pilon-augustus-gene-0.55-mRNA-1
11	maker-ctg150_pilon-augustus-gene-1.26-mRNA-1
01	maker-ctg150_pilon-augustus-gene-2.27-mRNA-1
01	maker-ctg150_pilon-augustus-gene-2.30-mRNA-1
11	maker-ctg150_pilon-augustus-gene-2.31-mRNA-1
01	maker-ctg150_pilon-augustus-gene-5.27-mRNA-1
01	maker-ctg150_pilon-augustus-gene-5.32-mRNA-1
01	maker-ctg150_pilon-augustus-gene-5.36-mRNA-1
01	maker-ctg150_pilon-augustus-gene-6.10-mRNA-1
00	maker-ctg150_pilon-augustus-gene-8.34-mRNA-1
01	maker-ctg150_pilon-augustus-gene-8.45-mRNA-1
00	maker-ctg150_pilon-est_gff_est2genome-gene-1.53-mRNA-1
00	maker-ctg150_pilon-est_gff_est2genome-gene-2.0-mRNA-1
11	maker-ctg150_pilon-protein2genome-gene-0.23-mRNA-1
00	maker-ctg1500_pilon-est_gff_est2genome-gene-0.3-mRNA-1
00	maker-ctg1501_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1505_pilon-augustus-gene-0.16-mRNA-1
00	maker-ctg1505_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1505_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1505_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg1506_pilon-augustus-gene-0.3-mRNA-1
00	maker-ctg1507_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1507_pilon-augustus-gene-0.2-mRNA-1
00	maker-ctg1509_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg151_pilon-augustus-gene-0.14-mRNA-1
11	maker-ctg151_pilon-augustus-gene-0.15-mRNA-1
01	maker-ctg151_pilon-augustus-gene-1.17-mRNA-1
11	maker-ctg151_pilon-augustus-gene-1.18-mRNA-1
11	maker-ctg151_pilon-augustus-gene-1.24-mRNA-1
00	maker-ctg151_pilon-augustus-gene-1.28-mRNA-1
00	maker-ctg151_pilon-augustus-gene-6.33-mRNA-1
01	maker-ctg151_pilon-augustus-gene-7.12-mRNA-1
01	maker-ctg151_pilon-augustus-gene-7.16-mRNA-1
00	maker-ctg151_pilon-est_gff_blastn-gene-5.22-mRNA-1
01	maker-ctg151_pilon-est_gff_est2genome-gene-0.49-mRNA-1
10	maker-ctg151_pilon-est_gff_est2genome-gene-1.49-mRNA-1
00	maker-ctg151_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg151_pilon-protein2genome-gene-1.4-mRNA-1
00	maker-ctg151_pilon-protein2genome-gene-7.42-mRNA-1
00	maker-ctg1512_pilon-augustus-gene-0.7-mRNA-1
00	maker-ctg1512_pilon-augustus-gene-0.8-mRNA-1
00	maker-ctg1512_pilon-protein2genome-gene-0.6-mRNA-1
00	maker-ctg1517_pilon-protein2genome-gene-0.8-mRNA-1
00	maker-ctg1518_pilon-protein2genome-gene-0.22-mRNA-1
00	maker-ctg1518_pilon-protein2genome-gene-0.27-mRNA-1
00	maker-ctg1518_pilon-protein2genome-gene-0.28-mRNA-1
00	maker-ctg1518_pilon-protein2genome-gene-0.32-mRNA-1
00	maker-ctg152_pilon-augustus-gene-1.36-mRNA-1
00	maker-ctg152_pilon-augustus-gene-1.41-mRNA-1
01	maker-ctg152_pilon-augustus-gene-4.14-mRNA-1
11	maker-ctg152_pilon-augustus-gene-4.15-mRNA-1
01	maker-ctg152_pilon-augustus-gene-4.22-mRNA-1
11	maker-ctg152_pilon-augustus-gene-4.3-mRNA-1
00	maker-ctg152_pilon-est_gff_est2genome-gene-4.26-mRNA-1
00	maker-ctg152_pilon-protein2genome-gene-0.42-mRNA-1
00	maker-ctg152_pilon-protein2genome-gene-1.16-mRNA-1
00	maker-ctg152_pilon-protein2genome-gene-1.3-mRNA-1
00	maker-ctg1520_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1520_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg1520_pilon-est_gff_est2genome-gene-0.18-mRNA-1
11	maker-ctg1521_pilon-protein2genome-gene-0.6-mRNA-1
00	maker-ctg1522_pilon-augustus-gene-0.15-mRNA-1
00	maker-ctg1522_pilon-est_gff_est2genome-gene-0.14-mRNA-1
00	maker-ctg1522_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg1524_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1525_pilon-augustus-gene-0.35-mRNA-1
01	maker-ctg1525_pilon-augustus-gene-0.36-mRNA-1
00	maker-ctg1525_pilon-augustus-gene-0.37-mRNA-1
00	maker-ctg1525_pilon-protein2genome-gene-0.33-mRNA-1
00	maker-ctg153_pilon-augustus-gene-0.13-mRNA-1
01	maker-ctg153_pilon-augustus-gene-0.23-mRNA-1
01	maker-ctg153_pilon-augustus-gene-1.0-mRNA-1
00	maker-ctg153_pilon-augustus-gene-1.4-mRNA-1
00	maker-ctg153_pilon-augustus-gene-1.6-mRNA-1
01	maker-ctg153_pilon-augustus-gene-2.36-mRNA-1
00	maker-ctg153_pilon-augustus-gene-2.46-mRNA-1
00	maker-ctg153_pilon-augustus-gene-3.50-mRNA-1
00	maker-ctg153_pilon-augustus-gene-4.0-mRNA-1
00	maker-ctg153_pilon-augustus-gene-4.16-mRNA-1
00	maker-ctg153_pilon-augustus-gene-4.59-mRNA-1
00	maker-ctg153_pilon-est_gff_blastn-gene-0.72-mRNA-1
00	maker-ctg153_pilon-protein2genome-gene-4.137-mRNA-1
00	maker-ctg153_pilon-protein2genome-gene-4.146-mRNA-1
00	maker-ctg1535_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1537_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1538_pilon-augustus-gene-0.1-mRNA-1
00	maker-ctg1538_pilon-est_gff_est2genome-gene-0.36-mRNA-1
00	maker-ctg154_pilon-augustus-gene-0.7-mRNA-1
01	maker-ctg154_pilon-augustus-gene-1.59-mRNA-1
11	maker-ctg154_pilon-augustus-gene-1.63-mRNA-1
01	maker-ctg154_pilon-augustus-gene-10.0-mRNA-1
01	maker-ctg154_pilon-augustus-gene-10.15-mRNA-1
00	maker-ctg154_pilon-augustus-gene-10.5-mRNA-1
01	maker-ctg154_pilon-augustus-gene-12.71-mRNA-1
00	maker-ctg154_pilon-augustus-gene-13.0-mRNA-1
00	maker-ctg154_pilon-augustus-gene-13.1-mRNA-1
01	maker-ctg154_pilon-augustus-gene-13.7-mRNA-1
00	maker-ctg154_pilon-augustus-gene-2.76-mRNA-1
01	maker-ctg154_pilon-augustus-gene-3.41-mRNA-1
01	maker-ctg154_pilon-augustus-gene-3.49-mRNA-1
00	maker-ctg154_pilon-augustus-gene-3.52-mRNA-1
01	maker-ctg154_pilon-augustus-gene-4.24-mRNA-1
11	maker-ctg154_pilon-augustus-gene-4.27-mRNA-1
01	maker-ctg154_pilon-augustus-gene-4.30-mRNA-1
11	maker-ctg154_pilon-augustus-gene-4.39-mRNA-1
00	maker-ctg154_pilon-augustus-gene-5.34-mRNA-1
11	maker-ctg154_pilon-augustus-gene-5.37-mRNA-1
00	maker-ctg154_pilon-augustus-gene-6.82-mRNA-1
00	maker-ctg154_pilon-augustus-gene-7.0-mRNA-1
01	maker-ctg154_pilon-augustus-gene-8.36-mRNA-1
00	maker-ctg154_pilon-augustus-gene-9.0-mRNA-1
01	maker-ctg154_pilon-augustus-gene-9.17-mRNA-1
01	maker-ctg154_pilon-est_gff_est2genome-gene-4.12-mRNA-1
11	maker-ctg154_pilon-est_gff_est2genome-gene-4.2-mRNA-1
00	maker-ctg154_pilon-est_gff_est2genome-gene-7.64-mRNA-1
00	maker-ctg154_pilon-est_gff_est2genome-gene-9.52-mRNA-1
00	maker-ctg154_pilon-protein2genome-gene-1.33-mRNA-1
00	maker-ctg154_pilon-protein2genome-gene-6.26-mRNA-1
00	maker-ctg154_pilon-protein2genome-gene-9.23-mRNA-1
00	maker-ctg154_pilon-protein2genome-gene-9.36-mRNA-1
00	maker-ctg1540_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg1540_pilon-augustus-gene-0.7-mRNA-1
00	maker-ctg1540_pilon-protein2genome-gene-0.3-mRNA-1
01	maker-ctg1543_pilon-augustus-gene-0.22-mRNA-1
11	maker-ctg1543_pilon-augustus-gene-0.28-mRNA-1
00	maker-ctg1544_pilon-augustus-gene-0.11-mRNA-1
00	maker-ctg1546_pilon-augustus-gene-0.17-mRNA-1
00	maker-ctg1546_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1547_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg155_pilon-augustus-gene-0.18-mRNA-1
00	maker-ctg155_pilon-augustus-gene-0.19-mRNA-1
11	maker-ctg155_pilon-augustus-gene-1.44-mRNA-1
11	maker-ctg155_pilon-augustus-gene-1.47-mRNA-1
00	maker-ctg155_pilon-augustus-gene-1.51-mRNA-1
00	maker-ctg155_pilon-augustus-gene-1.57-mRNA-1
00	maker-ctg155_pilon-augustus-gene-1.59-mRNA-1
00	maker-ctg155_pilon-augustus-gene-3.0-mRNA-1
01	maker-ctg155_pilon-augustus-gene-3.1-mRNA-1
00	maker-ctg155_pilon-augustus-gene-3.5-mRNA-1
00	maker-ctg155_pilon-augustus-gene-3.8-mRNA-1
01	maker-ctg155_pilon-augustus-gene-4.17-mRNA-1
01	maker-ctg155_pilon-augustus-gene-4.18-mRNA-1
00	maker-ctg155_pilon-augustus-gene-6.2-mRNA-1
00	maker-ctg155_pilon-augustus-gene-6.3-mRNA-1
00	maker-ctg155_pilon-augustus-gene-7.48-mRNA-1
00	maker-ctg155_pilon-augustus-gene-8.29-mRNA-1
00	maker-ctg155_pilon-est_gff_est2genome-gene-0.14-mRNA-1
00	maker-ctg155_pilon-est_gff_est2genome-gene-6.30-mRNA-1
00	maker-ctg155_pilon-protein2genome-gene-1.32-mRNA-1
00	maker-ctg155_pilon-protein2genome-gene-4.60-mRNA-1
00	maker-ctg155_pilon-protein2genome-gene-7.23-mRNA-1
00	maker-ctg155_pilon-protein2genome-gene-7.24-mRNA-1
00	maker-ctg1550_pilon-augustus-gene-0.4-mRNA-1
00	maker-ctg1552_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1552_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg1555_pilon-protein2genome-gene-0.0-mRNA-1
0NA	maker-ctg1555_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1556_pilon-protein2genome-gene-0.0-mRNA-1
NA0	maker-ctg1558_pilon-est_gff_est2genome-gene-0.3-mRNA-1
00	maker-ctg1559_pilon-augustus-gene-0.15-mRNA-1
00	maker-ctg1559_pilon-augustus-gene-0.17-mRNA-1
00	maker-ctg156_pilon-augustus-gene-0.0-mRNA-1
01	maker-ctg156_pilon-augustus-gene-0.10-mRNA-1
01	maker-ctg156_pilon-augustus-gene-0.2-mRNA-1
01	maker-ctg156_pilon-augustus-gene-1.11-mRNA-1
00	maker-ctg156_pilon-augustus-gene-10.52-mRNA-1
11	maker-ctg156_pilon-augustus-gene-10.63-mRNA-1
11	maker-ctg156_pilon-augustus-gene-11.13-mRNA-1
11	maker-ctg156_pilon-augustus-gene-11.16-mRNA-1
01	maker-ctg156_pilon-augustus-gene-12.21-mRNA-1
00	maker-ctg156_pilon-augustus-gene-12.25-mRNA-1
11	maker-ctg156_pilon-augustus-gene-4.0-mRNA-1
00	maker-ctg156_pilon-augustus-gene-5.69-mRNA-1
00	maker-ctg156_pilon-augustus-gene-6.23-mRNA-1
00	maker-ctg156_pilon-augustus-gene-6.27-mRNA-1
00	maker-ctg156_pilon-augustus-gene-6.32-mRNA-1
00	maker-ctg156_pilon-augustus-gene-7.0-mRNA-1
00	maker-ctg156_pilon-augustus-gene-7.1-mRNA-1
00	maker-ctg156_pilon-augustus-gene-7.2-mRNA-1
00	maker-ctg156_pilon-augustus-gene-7.9-mRNA-1
11	maker-ctg156_pilon-augustus-gene-8.1-mRNA-1
01	maker-ctg156_pilon-augustus-gene-8.13-mRNA-1
00	maker-ctg156_pilon-augustus-gene-8.16-mRNA-1
11	maker-ctg156_pilon-augustus-gene-8.17-mRNA-1
01	maker-ctg156_pilon-augustus-gene-8.6-mRNA-1
01	maker-ctg156_pilon-augustus-gene-8.9-mRNA-1
11	maker-ctg156_pilon-augustus-gene-9.39-mRNA-1
01	maker-ctg156_pilon-augustus-gene-9.42-mRNA-1
00	maker-ctg156_pilon-augustus-gene-9.44-mRNA-1
00	maker-ctg156_pilon-est_gff_est2genome-gene-7.39-mRNA-1
00	maker-ctg156_pilon-protein2genome-gene-11.46-mRNA-1
00	maker-ctg156_pilon-protein2genome-gene-15.20-mRNA-1
00	maker-ctg156_pilon-protein2genome-gene-4.3-mRNA-1
00	maker-ctg1560_pilon-augustus-gene-0.17-mRNA-1
01	maker-ctg1561_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1562_pilon-augustus-gene-0.28-mRNA-1
00	maker-ctg1562_pilon-est_gff_est2genome-gene-0.61-mRNA-1
00	maker-ctg1566_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1566_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg1567_pilon-augustus-gene-0.17-mRNA-1
01	maker-ctg1567_pilon-augustus-gene-0.18-mRNA-1
01	maker-ctg1568_pilon-augustus-gene-0.16-mRNA-1
00	maker-ctg157_pilon-augustus-gene-0.22-mRNA-1
00	maker-ctg157_pilon-augustus-gene-1.3-mRNA-1
00	maker-ctg157_pilon-augustus-gene-4.44-mRNA-1
00	maker-ctg157_pilon-augustus-gene-4.56-mRNA-1
00	maker-ctg157_pilon-protein2genome-gene-0.30-mRNA-1
00	maker-ctg1572_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg1575_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg1576_pilon-augustus-gene-0.1-mRNA-1
NA0	maker-ctg1577_pilon-augustus-gene-0.31-mRNA-1
00	maker-ctg158_pilon-augustus-gene-3.22-mRNA-1
11	maker-ctg158_pilon-augustus-gene-3.27-mRNA-1
01	maker-ctg158_pilon-augustus-gene-4.26-mRNA-1
00	maker-ctg158_pilon-augustus-gene-5.29-mRNA-1
00	maker-ctg1582_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg1582_pilon-augustus-gene-0.12-mRNA-1
00	maker-ctg1582_pilon-augustus-gene-0.7-mRNA-1
00	maker-ctg1582_pilon-est_gff_est2genome-gene-0.38-mRNA-1
00	maker-ctg1582_pilon-protein2genome-gene-0.26-mRNA-1
00	maker-ctg1583_pilon-protein2genome-gene-0.5-mRNA-1
NA0	maker-ctg1584_pilon-augustus-gene-0.39-mRNA-1
00	maker-ctg1584_pilon-augustus-gene-0.40-mRNA-1
00	maker-ctg1584_pilon-est_gff_est2genome-gene-0.5-mRNA-1
11	maker-ctg1585_pilon-augustus-gene-0.0-mRNA-1
11	maker-ctg1585_pilon-augustus-gene-0.2-mRNA-1
NA1	maker-ctg1585_pilon-augustus-gene-0.3-mRNA-1
NA0	maker-ctg1587_pilon-augustus-gene-0.75-mRNA-1
00	maker-ctg1587_pilon-augustus-gene-0.77-mRNA-1
00	maker-ctg1587_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg1587_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1587_pilon-protein2genome-gene-0.45-mRNA-1
00	maker-ctg1588_pilon-augustus-gene-0.12-mRNA-1
00	maker-ctg1588_pilon-est_gff_est2genome-gene-0.24-mRNA-1
00	maker-ctg1588_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg159_pilon-augustus-gene-0.12-mRNA-1
00	maker-ctg159_pilon-augustus-gene-1.23-mRNA-1
11	maker-ctg159_pilon-augustus-gene-1.33-mRNA-1
01	maker-ctg159_pilon-augustus-gene-2.8-mRNA-1
01	maker-ctg159_pilon-augustus-gene-4.40-mRNA-1
00	maker-ctg159_pilon-augustus-gene-5.35-mRNA-1
00	maker-ctg159_pilon-augustus-gene-6.17-mRNA-1
01	maker-ctg159_pilon-est_gff_est2genome-gene-1.40-mRNA-1
00	maker-ctg159_pilon-protein2genome-gene-1.71-mRNA-1
00	maker-ctg1591_pilon-augustus-gene-0.5-mRNA-1
10	maker-ctg1594_pilon-est_gff_est2genome-gene-0.0-mRNA-1
10	maker-ctg1594_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg1595_pilon-augustus-gene-0.5-mRNA-1
11	maker-ctg1595_pilon-est_gff_est2genome-gene-0.8-mRNA-1
00	maker-ctg1595_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg1596_pilon-augustus-gene-0.23-mRNA-1
00	maker-ctg1596_pilon-augustus-gene-0.29-mRNA-1
NA0	maker-ctg1597_pilon-protein2genome-gene-0.13-mRNA-1
01	maker-ctg16_pilon-augustus-gene-0.3-mRNA-1
01	maker-ctg16_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg16_pilon-augustus-gene-1.10-mRNA-1
01	maker-ctg16_pilon-augustus-gene-1.21-mRNA-1
00	maker-ctg16_pilon-augustus-gene-10.49-mRNA-1
00	maker-ctg16_pilon-augustus-gene-10.51-mRNA-1
01	maker-ctg16_pilon-augustus-gene-11.35-mRNA-1
01	maker-ctg16_pilon-augustus-gene-11.43-mRNA-1
00	maker-ctg16_pilon-augustus-gene-11.48-mRNA-1
01	maker-ctg16_pilon-augustus-gene-12.11-mRNA-1
11	maker-ctg16_pilon-augustus-gene-12.6-mRNA-1
01	maker-ctg16_pilon-augustus-gene-13.57-mRNA-1
01	maker-ctg16_pilon-augustus-gene-13.65-mRNA-1
00	maker-ctg16_pilon-augustus-gene-13.71-mRNA-1
00	maker-ctg16_pilon-augustus-gene-13.75-mRNA-1
00	maker-ctg16_pilon-augustus-gene-14.129-mRNA-1
00	maker-ctg16_pilon-augustus-gene-2.30-mRNA-1
01	maker-ctg16_pilon-augustus-gene-3.42-mRNA-1
00	maker-ctg16_pilon-augustus-gene-3.48-mRNA-1
00	maker-ctg16_pilon-augustus-gene-3.49-mRNA-1
11	maker-ctg16_pilon-augustus-gene-3.53-mRNA-1
01	maker-ctg16_pilon-augustus-gene-3.54-mRNA-1
00	maker-ctg16_pilon-augustus-gene-3.58-mRNA-1
11	maker-ctg16_pilon-augustus-gene-5.16-mRNA-1
00	maker-ctg16_pilon-augustus-gene-5.20-mRNA-1
11	maker-ctg16_pilon-augustus-gene-5.21-mRNA-1
11	maker-ctg16_pilon-augustus-gene-5.28-mRNA-1
01	maker-ctg16_pilon-augustus-gene-6.33-mRNA-1
00	maker-ctg16_pilon-augustus-gene-7.63-mRNA-1
00	maker-ctg16_pilon-augustus-gene-7.75-mRNA-1
01	maker-ctg16_pilon-augustus-gene-7.79-mRNA-1
11	maker-ctg16_pilon-augustus-gene-8.17-mRNA-1
11	maker-ctg16_pilon-augustus-gene-9.31-mRNA-1
01	maker-ctg16_pilon-augustus-gene-9.33-mRNA-1
01	maker-ctg16_pilon-augustus-gene-9.40-mRNA-1
00	maker-ctg16_pilon-est_gff_est2genome-gene-10.9-mRNA-1
11	maker-ctg16_pilon-est_gff_est2genome-gene-2.56-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-1.26-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-14.63-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-14.87-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-14.93-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-2.4-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-6.11-mRNA-1
11	maker-ctg16_pilon-protein2genome-gene-7.14-mRNA-1
01	maker-ctg16_pilon-protein2genome-gene-7.21-mRNA-1
00	maker-ctg16_pilon-protein2genome-gene-9.23-mRNA-1
00	maker-ctg160_pilon-augustus-gene-1.42-mRNA-1
00	maker-ctg160_pilon-augustus-gene-1.47-mRNA-1
11	maker-ctg160_pilon-augustus-gene-2.0-mRNA-1
00	maker-ctg160_pilon-augustus-gene-2.3-mRNA-1
00	maker-ctg160_pilon-augustus-gene-2.5-mRNA-1
00	maker-ctg160_pilon-augustus-gene-2.8-mRNA-1
00	maker-ctg160_pilon-augustus-gene-2.9-mRNA-1
00	maker-ctg160_pilon-augustus-gene-3.9-mRNA-1
11	maker-ctg160_pilon-augustus-gene-4.41-mRNA-1
10	maker-ctg160_pilon-augustus-gene-4.42-mRNA-1
00	maker-ctg160_pilon-augustus-gene-4.57-mRNA-1
10	maker-ctg160_pilon-augustus-gene-5.71-mRNA-1
00	maker-ctg160_pilon-protein2genome-gene-1.11-mRNA-1
00	maker-ctg160_pilon-protein2genome-gene-2.61-mRNA-1
00	maker-ctg160_pilon-protein2genome-gene-2.63-mRNA-1
00	maker-ctg160_pilon-protein2genome-gene-5.56-mRNA-1
00	maker-ctg160_pilon-protein2genome-gene-5.63-mRNA-1
00	maker-ctg1601_pilon-augustus-gene-0.13-mRNA-1
00	maker-ctg1601_pilon-augustus-gene-0.16-mRNA-1
00	maker-ctg161_pilon-augustus-gene-0.41-mRNA-1
00	maker-ctg161_pilon-augustus-gene-0.45-mRNA-1
00	maker-ctg161_pilon-augustus-gene-0.46-mRNA-1
01	maker-ctg161_pilon-augustus-gene-10.3-mRNA-1
01	maker-ctg161_pilon-augustus-gene-12.21-mRNA-1
00	maker-ctg161_pilon-augustus-gene-13.0-mRNA-1
11	maker-ctg161_pilon-augustus-gene-14.13-mRNA-1
00	maker-ctg161_pilon-augustus-gene-16.45-mRNA-1
00	maker-ctg161_pilon-augustus-gene-16.46-mRNA-1
01	maker-ctg161_pilon-augustus-gene-16.54-mRNA-1
00	maker-ctg161_pilon-augustus-gene-2.20-mRNA-1
00	maker-ctg161_pilon-augustus-gene-3.0-mRNA-1
00	maker-ctg161_pilon-augustus-gene-3.1-mRNA-1
00	maker-ctg161_pilon-augustus-gene-4.35-mRNA-1
00	maker-ctg161_pilon-augustus-gene-4.37-mRNA-1
00	maker-ctg161_pilon-augustus-gene-5.38-mRNA-1
01	maker-ctg161_pilon-augustus-gene-5.42-mRNA-1
00	maker-ctg161_pilon-augustus-gene-6.22-mRNA-1
00	maker-ctg161_pilon-augustus-gene-7.0-mRNA-1
11	maker-ctg161_pilon-augustus-gene-7.1-mRNA-1
01	maker-ctg161_pilon-augustus-gene-7.2-mRNA-1
00	maker-ctg161_pilon-est_gff_est2genome-gene-4.27-mRNA-1
00	maker-ctg161_pilon-est_gff_est2genome-gene-6.23-mRNA-1
00	maker-ctg161_pilon-protein2genome-gene-10.17-mRNA-1
00	maker-ctg161_pilon-protein2genome-gene-4.12-mRNA-1
00	maker-ctg161_pilon-protein2genome-gene-4.13-mRNA-1
00	maker-ctg1611_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg1611_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg1611_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg1612_pilon-augustus-gene-0.34-mRNA-1
00	maker-ctg1612_pilon-est_gff_est2genome-gene-0.31-mRNA-1
00	maker-ctg1614_pilon-augustus-gene-0.14-mRNA-1
00	maker-ctg1616_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg1617_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg162_pilon-augustus-gene-0.19-mRNA-1
01	maker-ctg162_pilon-augustus-gene-1.54-mRNA-1
01	maker-ctg162_pilon-augustus-gene-1.56-mRNA-1
01	maker-ctg162_pilon-augustus-gene-2.63-mRNA-1
11	maker-ctg162_pilon-augustus-gene-2.64-mRNA-1
01	maker-ctg162_pilon-augustus-gene-2.85-mRNA-1
00	maker-ctg162_pilon-augustus-gene-2.88-mRNA-1
11	maker-ctg162_pilon-augustus-gene-3.69-mRNA-1
11	maker-ctg162_pilon-augustus-gene-3.74-mRNA-1
11	maker-ctg162_pilon-augustus-gene-5.33-mRNA-1
11	maker-ctg162_pilon-augustus-gene-5.37-mRNA-1
01	maker-ctg162_pilon-augustus-gene-5.39-mRNA-1
11	maker-ctg162_pilon-augustus-gene-6.17-mRNA-1
11	maker-ctg162_pilon-augustus-gene-6.20-mRNA-1
11	maker-ctg162_pilon-augustus-gene-6.26-mRNA-1
01	maker-ctg162_pilon-augustus-gene-7.29-mRNA-1
11	maker-ctg162_pilon-augustus-gene-7.40-mRNA-1
00	maker-ctg162_pilon-augustus-gene-8.0-mRNA-1
00	maker-ctg162_pilon-est_gff_est2genome-gene-2.29-mRNA-1
01	maker-ctg162_pilon-protein2genome-gene-4.4-mRNA-1
11	maker-ctg162_pilon-protein2genome-gene-6.35-mRNA-1
00	maker-ctg162_pilon-protein2genome-gene-8.25-mRNA-1
00	maker-ctg1620_pilon-augustus-gene-0.50-mRNA-1
00	maker-ctg1620_pilon-augustus-gene-0.51-mRNA-1
